-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 12/31/2023 
Location: Latitude  6.25   Longitude -75.58 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2074.31 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
-END HEADER-
YEAR,MO,DY,WS10M_MAX
2020,10,14,1.24
2020,10,15,1.45
2020,10,16,1.89
2020,10,17,1.41
2020,10,18,1.3
2020,10,19,1.18
2020,10,20,1.38
2020,10,21,1.31
2020,10,22,1.58
2020,10,23,2.08
2020,10,24,1.47
2020,10,25,1.13
2020,10,26,1.41
2020,10,27,1.98
2020,10,28,2.12
2020,10,29,1.55
2020,10,30,1.2
2020,10,31,1.82
2020,11,1,2.22
2020,11,2,1.67
2020,11,3,1.34
2020,11,4,1.14
2020,11,5,1.17
2020,11,6,0.98
2020,11,7,0.95
2020,11,8,1.09
2020,11,9,1.59
2020,11,10,1.16
2020,11,11,1.02
2020,11,12,1.43
2020,11,13,1.89
2020,11,14,2.72
2020,11,15,1.99
2020,11,16,1.41
2020,11,17,1.35
2020,11,18,1.77
2020,11,19,1.59
2020,11,20,1.56
2020,11,21,1.63
2020,11,22,1.1
2020,11,23,1.39
2020,11,24,1.59
2020,11,25,1.75
2020,11,26,1.55
2020,11,27,1.84
2020,11,28,1.38
2020,11,29,1.55
2020,11,30,1.97
2020,12,1,1.55
2020,12,2,1.57
2020,12,3,1.18
2020,12,4,1.35
2020,12,5,1.05
2020,12,6,1.64
2020,12,7,1.76
2020,12,8,2.69
2020,12,9,2.18
2020,12,10,1.8
2020,12,11,1.53
2020,12,12,1.72
2020,12,13,1.56
2020,12,14,1.96
2020,12,15,1.33
2020,12,16,1.55
2020,12,17,1.58
2020,12,18,1.73
2020,12,19,1.41
2020,12,20,2.33
2020,12,21,1.44
2020,12,22,2.44
2020,12,23,1.65
2020,12,24,1.48
2020,12,25,1.41
2020,12,26,1.22
2020,12,27,2.06
2020,12,28,1.23
2020,12,29,1.25
2020,12,30,1.12
2020,12,31,1.63
2021,1,1,1.92
2021,1,2,1.8
2021,1,3,1.38
2021,1,4,1.41
2021,1,5,1.69
2021,1,6,1.28
2021,1,7,1.09
2021,1,8,2.21
2021,1,9,1.98
2021,1,10,2.06
2021,1,11,1.38
2021,1,12,1.5
2021,1,13,1.48
2021,1,14,1.7
2021,1,15,1.8
2021,1,16,1.76
2021,1,17,1.69
2021,1,18,2.16
2021,1,19,2.33
2021,1,20,2.57
2021,1,21,1.29
2021,1,22,1.69
2021,1,23,1.8
2021,1,24,2.31
2021,1,25,2.5
2021,1,26,2.07
2021,1,27,1.31
2021,1,28,2.34
2021,1,29,2.87
2021,1,30,2.13
2021,1,31,2.12
2021,2,1,2.02
2021,2,2,1.97
2021,2,3,2.55
2021,2,4,2.82
2021,2,5,1.68
2021,2,6,1.92
2021,2,7,1.29
2021,2,8,1.94
2021,2,9,1.33
2021,2,10,2.02
2021,2,11,1.42
2021,2,12,1.87
2021,2,13,1.18
2021,2,14,1.51
2021,2,15,2.55
2021,2,16,2.66
2021,2,17,1.28
2021,2,18,1.44
2021,2,19,1.18
2021,2,20,1.57
2021,2,21,1.14
2021,2,22,1.46
2021,2,23,1.09
2021,2,24,2.05
2021,2,25,2.3
2021,2,26,1.96
2021,2,27,1.75
2021,2,28,1.97
2021,3,1,1.51
2021,3,2,1.45
2021,3,3,1.21
2021,3,4,1.25
2021,3,5,1.52
2021,3,6,1.45
2021,3,7,1.98
2021,3,8,2.55
2021,3,9,1.38
2021,3,10,1.27
2021,3,11,2.0
2021,3,12,1.74
2021,3,13,1.32
2021,3,14,1.16
2021,3,15,1.56
2021,3,16,1.52
2021,3,17,1.54
2021,3,18,1.34
2021,3,19,1.38
2021,3,20,0.78
2021,3,21,1.18
2021,3,22,1.58
2021,3,23,1.22
2021,3,24,1.25
2021,3,25,1.66
2021,3,26,1.32
2021,3,27,1.55
2021,3,28,1.64
2021,3,29,1.92
2021,3,30,1.88
2021,3,31,2.05
2021,4,1,2.19
2021,4,2,1.4
2021,4,3,1.69
2021,4,4,2.8
2021,4,5,2.23
2021,4,6,1.89
2021,4,7,1.4
2021,4,8,1.39
2021,4,9,1.67
2021,4,10,1.87
2021,4,11,1.52
2021,4,12,1.84
2021,4,13,1.53
2021,4,14,2.16
2021,4,15,1.4
2021,4,16,1.53
2021,4,17,1.2
2021,4,18,2.05
2021,4,19,1.73
2021,4,20,1.26
2021,4,21,1.48
2021,4,22,1.59
2021,4,23,1.28
2021,4,24,0.91
2021,4,25,1.66
2021,4,26,1.05
2021,4,27,1.39
2021,4,28,1.48
2021,4,29,1.91
2021,4,30,1.22
2021,5,1,1.09
2021,5,2,1.11
2021,5,3,1.59
2021,5,4,1.36
2021,5,5,1.14
2021,5,6,1.41
2021,5,7,1.94
2021,5,8,1.8
2021,5,9,2.3
2021,5,10,2.38
2021,5,11,2.52
2021,5,12,1.8
2021,5,13,1.97
2021,5,14,1.74
2021,5,15,1.85
2021,5,16,1.66
2021,5,17,1.28
2021,5,18,1.82
2021,5,19,1.83
2021,5,20,1.37
2021,5,21,1.82
2021,5,22,2.19
2021,5,23,1.99
2021,5,24,3.19
2021,5,25,1.67
2021,5,26,2.2
2021,5,27,1.86
2021,5,28,1.02
2021,5,29,1.3
2021,5,30,1.25
2021,5,31,1.86
2021,6,1,1.57
2021,6,2,0.98
2021,6,3,2.1
2021,6,4,2.67
2021,6,5,1.31
2021,6,6,1.27
2021,6,7,2.17
2021,6,8,1.54
2021,6,9,0.96
2021,6,10,1.88
2021,6,11,1.51
2021,6,12,1.8
2021,6,13,1.34
2021,6,14,1.05
2021,6,15,2.6
2021,6,16,2.87
2021,6,17,1.59
2021,6,18,1.98
2021,6,19,2.09
2021,6,20,2.0
2021,6,21,2.55
2021,6,22,1.19
2021,6,23,1.73
2021,6,24,1.19
2021,6,25,1.33
2021,6,26,0.87
2021,6,27,1.12
2021,6,28,1.74
2021,6,29,1.54
2021,6,30,2.14
2021,7,1,2.0
2021,7,2,1.49
2021,7,3,1.87
2021,7,4,2.12
2021,7,5,1.58
2021,7,6,2.15
2021,7,7,1.71
2021,7,8,2.28
2021,7,9,1.79
2021,7,10,1.72
2021,7,11,1.98
2021,7,12,1.7
2021,7,13,2.08
2021,7,14,2.52
2021,7,15,1.95
2021,7,16,2.23
2021,7,17,1.43
2021,7,18,2.29
2021,7,19,2.87
2021,7,20,2.48
2021,7,21,2.46
2021,7,22,2.58
2021,7,23,2.2
2021,7,24,1.42
2021,7,25,1.41
2021,7,26,1.74
2021,7,27,1.74
2021,7,28,2.28
2021,7,29,1.68
2021,7,30,1.94
2021,7,31,2.05
2021,8,1,2.17
2021,8,2,2.45
2021,8,3,2.16
2021,8,4,2.02
2021,8,5,1.23
2021,8,6,1.34
2021,8,7,1.8
2021,8,8,1.51
2021,8,9,1.52
2021,8,10,1.35
2021,8,11,1.93
2021,8,12,1.69
2021,8,13,1.09
2021,8,14,1.7
2021,8,15,0.79
2021,8,16,1.16
2021,8,17,1.36
2021,8,18,1.04
2021,8,19,1.02
2021,8,20,1.45
2021,8,21,1.16
2021,8,22,1.09
2021,8,23,1.62
2021,8,24,1.42
2021,8,25,1.73
2021,8,26,1.07
2021,8,27,1.01
2021,8,28,2.04
2021,8,29,1.99
2021,8,30,1.73
2021,8,31,1.45
2021,9,1,1.41
2021,9,2,1.41
2021,9,3,1.03
2021,9,4,1.29
2021,9,5,1.37
2021,9,6,1.12
2021,9,7,1.05
2021,9,8,1.02
2021,9,9,2.53
2021,9,10,1.95
2021,9,11,1.97
2021,9,12,1.4
2021,9,13,2.11
2021,9,14,1.31
2021,9,15,1.13
2021,9,16,2.53
2021,9,17,2.63
2021,9,18,1.72
2021,9,19,1.45
2021,9,20,1.29
2021,9,21,2.37
2021,9,22,2.25
2021,9,23,1.48
2021,9,24,2.14
2021,9,25,2.43
2021,9,26,1.52
2021,9,27,1.5
2021,9,28,1.56
2021,9,29,1.45
2021,9,30,1.79
2021,10,1,0.96
2021,10,2,1.69
2021,10,3,1.35
2021,10,4,1.73
2021,10,5,1.04
2021,10,6,2.6
2021,10,7,2.42
2021,10,8,1.3
2021,10,9,1.99
2021,10,10,1.62
2021,10,11,1.63
2021,10,12,1.55
2021,10,13,2.16
2021,10,14,1.42
2021,10,15,1.65
2021,10,16,2.05
2021,10,17,1.46
2021,10,18,1.53
2021,10,19,1.66
2021,10,20,2.19
2021,10,21,1.2
2021,10,22,1.23
2021,10,23,1.37
2021,10,24,1.55
2021,10,25,1.16
2021,10,26,1.62
2021,10,27,1.27
2021,10,28,1.19
2021,10,29,1.2
2021,10,30,2.1
2021,10,31,2.23
2021,11,1,1.37
2021,11,2,1.65
2021,11,3,1.11
2021,11,4,1.38
2021,11,5,0.94
2021,11,6,1.17
2021,11,7,1.77
2021,11,8,1.2
2021,11,9,2.48
2021,11,10,1.7
2021,11,11,1.77
2021,11,12,1.83
2021,11,13,1.95
2021,11,14,0.96
2021,11,15,1.11
2021,11,16,1.24
2021,11,17,2.76
2021,11,18,2.17
2021,11,19,1.52
2021,11,20,1.74
2021,11,21,2.15
2021,11,22,1.36
2021,11,23,1.16
2021,11,24,1.63
2021,11,25,1.52
2021,11,26,1.68
2021,11,27,0.99
2021,11,28,1.23
2021,11,29,1.51
2021,11,30,1.43
2021,12,1,1.8
2021,12,2,2.35
2021,12,3,1.77
2021,12,4,2.55
2021,12,5,1.35
2021,12,6,1.7
2021,12,7,1.65
2021,12,8,1.66
2021,12,9,1.72
2021,12,10,2.26
2021,12,11,1.97
2021,12,12,0.88
2021,12,13,1.59
2021,12,14,1.81
2021,12,15,1.56
2021,12,16,1.69
2021,12,17,1.3
2021,12,18,1.56
2021,12,19,1.7
2021,12,20,1.52
2021,12,21,1.55
2021,12,22,2.12
2021,12,23,1.41
2021,12,24,1.55
2021,12,25,1.3
2021,12,26,1.86
2021,12,27,1.6
2021,12,28,1.52
2021,12,29,1.65
2021,12,30,1.53
2021,12,31,1.27
2022,1,1,1.83
2022,1,2,1.79
2022,1,3,2.02
2022,1,4,2.04
2022,1,5,2.12
2022,1,6,1.61
2022,1,7,1.34
2022,1,8,1.63
2022,1,9,1.41
2022,1,10,1.3
2022,1,11,1.13
2022,1,12,1.81
2022,1,13,1.19
2022,1,14,2.05
2022,1,15,2.1
2022,1,16,1.53
2022,1,17,2.36
2022,1,18,1.9
2022,1,19,2.68
2022,1,20,1.81
2022,1,21,1.62
2022,1,22,1.69
2022,1,23,1.62
2022,1,24,1.8
2022,1,25,1.39
2022,1,26,1.95
2022,1,27,2.4
2022,1,28,2.17
2022,1,29,1.7
2022,1,30,1.85
2022,1,31,1.88
2022,2,1,2.34
2022,2,2,1.84
2022,2,3,1.69
2022,2,4,2.15
2022,2,5,1.91
2022,2,6,1.17
2022,2,7,0.84
2022,2,8,1.16
2022,2,9,2.02
2022,2,10,2.04
2022,2,11,2.31
2022,2,12,1.89
2022,2,13,0.96
2022,2,14,1.0
2022,2,15,1.46
2022,2,16,2.48
2022,2,17,2.01
2022,2,18,1.23
2022,2,19,1.34
2022,2,20,1.72
2022,2,21,1.5
2022,2,22,1.95
2022,2,23,1.72
2022,2,24,1.84
2022,2,25,1.05
2022,2,26,1.28
2022,2,27,1.46
2022,2,28,1.06
2022,3,1,1.7
2022,3,2,1.86
2022,3,3,2.34
2022,3,4,1.09
2022,3,5,1.38
2022,3,6,1.46
2022,3,7,2.12
2022,3,8,1.01
2022,3,9,1.27
2022,3,10,1.76
2022,3,11,1.67
2022,3,12,1.76
2022,3,13,1.51
2022,3,14,2.05
2022,3,15,1.73
2022,3,16,1.34
2022,3,17,1.27
2022,3,18,1.62
2022,3,19,1.63
2022,3,20,1.0
2022,3,21,1.28
2022,3,22,1.93
2022,3,23,1.3
2022,3,24,1.84
2022,3,25,1.67
2022,3,26,1.2
2022,3,27,1.62
2022,3,28,2.06
2022,3,29,2.15
2022,3,30,1.24
2022,3,31,0.98
2022,4,1,1.02
2022,4,2,1.91
2022,4,3,1.05
2022,4,4,1.64
2022,4,5,1.68
2022,4,6,1.82
2022,4,7,0.94
2022,4,8,1.3
2022,4,9,1.34
2022,4,10,1.61
2022,4,11,1.45
2022,4,12,2.52
2022,4,13,1.44
2022,4,14,1.43
2022,4,15,1.89
2022,4,16,1.09
2022,4,17,1.36
2022,4,18,1.23
2022,4,19,0.99
2022,4,20,1.8
2022,4,21,1.81
2022,4,22,2.46
2022,4,23,1.54
2022,4,24,1.17
2022,4,25,1.38
2022,4,26,1.43
2022,4,27,2.14
2022,4,28,1.46
2022,4,29,1.2
2022,4,30,2.27
2022,5,1,1.16
2022,5,2,1.52
2022,5,3,1.8
2022,5,4,2.91
2022,5,5,1.95
2022,5,6,1.19
2022,5,7,1.91
2022,5,8,1.94
2022,5,9,1.71
2022,5,10,1.72
2022,5,11,1.23
2022,5,12,1.46
2022,5,13,1.57
2022,5,14,1.63
2022,5,15,1.63
2022,5,16,1.34
2022,5,17,2.04
2022,5,18,1.66
2022,5,19,1.57
2022,5,20,1.62
2022,5,21,1.9
2022,5,22,2.08
2022,5,23,1.23
2022,5,24,1.72
2022,5,25,1.85
2022,5,26,1.8
2022,5,27,2.23
2022,5,28,1.49
2022,5,29,1.48
2022,5,30,1.43
2022,5,31,1.77
2022,6,1,1.61
2022,6,2,2.45
2022,6,3,1.23
2022,6,4,1.11
2022,6,5,0.97
2022,6,6,1.73
2022,6,7,1.8
2022,6,8,2.04
2022,6,9,0.79
2022,6,10,1.89
2022,6,11,1.57
2022,6,12,1.64
2022,6,13,1.44
2022,6,14,2.2
2022,6,15,1.59
2022,6,16,1.09
2022,6,17,1.33
2022,6,18,1.12
2022,6,19,1.39
2022,6,20,2.01
2022,6,21,1.23
2022,6,22,1.86
2022,6,23,2.1
2022,6,24,2.12
2022,6,25,1.12
2022,6,26,1.12
2022,6,27,1.2
2022,6,28,1.8
2022,6,29,1.59
2022,6,30,1.51
2022,7,1,1.25
2022,7,2,2.01
2022,7,3,2.05
2022,7,4,2.38
2022,7,5,1.49
2022,7,6,1.66
2022,7,7,1.59
2022,7,8,1.88
2022,7,9,2.42
2022,7,10,2.09
2022,7,11,1.82
2022,7,12,2.13
2022,7,13,2.31
2022,7,14,2.04
2022,7,15,2.13
2022,7,16,1.95
2022,7,17,2.33
2022,7,18,2.13
2022,7,19,1.73
2022,7,20,1.93
2022,7,21,1.79
2022,7,22,2.11
2022,7,23,1.31
2022,7,24,0.91
2022,7,25,1.13
2022,7,26,1.55
2022,7,27,1.8
2022,7,28,1.41
2022,7,29,1.88
2022,7,30,1.37
2022,7,31,1.77
2022,8,1,1.14
2022,8,2,2.23
2022,8,3,1.54
2022,8,4,1.48
2022,8,5,1.37
2022,8,6,1.21
2022,8,7,2.08
2022,8,8,2.25
2022,8,9,1.66
2022,8,10,1.88
2022,8,11,1.55
2022,8,12,1.88
2022,8,13,1.08
2022,8,14,1.58
2022,8,15,1.81
2022,8,16,1.4
2022,8,17,2.1
2022,8,18,2.77
2022,8,19,1.9
2022,8,20,2.15
2022,8,21,2.12
2022,8,22,2.9
2022,8,23,1.45
2022,8,24,1.91
2022,8,25,1.97
2022,8,26,1.56
2022,8,27,1.1
2022,8,28,2.48
2022,8,29,1.71
2022,8,30,1.84
2022,8,31,2.5
2022,9,1,1.09
2022,9,2,1.36
2022,9,3,2.05
2022,9,4,2.17
2022,9,5,1.76
2022,9,6,1.38
2022,9,7,1.95
2022,9,8,1.11
2022,9,9,1.34
2022,9,10,2.3
2022,9,11,1.28
2022,9,12,1.14
2022,9,13,1.16
2022,9,14,1.63
2022,9,15,1.63
2022,9,16,1.05
2022,9,17,1.96
2022,9,18,1.99
2022,9,19,1.22
2022,9,20,1.05
2022,9,21,1.31
2022,9,22,1.15
2022,9,23,1.22
2022,9,24,1.93
2022,9,25,1.23
2022,9,26,2.12
2022,9,27,1.28
2022,9,28,1.69
2022,9,29,2.25
2022,9,30,1.39
2022,10,1,2.38
2022,10,2,2.08
2022,10,3,1.7
2022,10,4,2.1
2022,10,5,0.99
2022,10,6,1.67
2022,10,7,0.97
2022,10,8,1.91
2022,10,9,1.84
2022,10,10,2.91
2022,10,11,1.64
2022,10,12,1.62
2022,10,13,1.7
2022,10,14,1.59
2022,10,15,1.77
2022,10,16,1.1
2022,10,17,1.11
2022,10,18,1.6
2022,10,19,1.71
2022,10,20,1.42
2022,10,21,1.85
2022,10,22,1.41
2022,10,23,1.05
2022,10,24,0.99
2022,10,25,1.12
2022,10,26,2.16
2022,10,27,1.36
2022,10,28,2.59
2022,10,29,1.95
2022,10,30,1.47
2022,10,31,1.31
2022,11,1,1.53
2022,11,2,1.77
2022,11,3,1.44
2022,11,4,2.12
2022,11,5,1.65
2022,11,6,1.34
2022,11,7,1.09
2022,11,8,1.26
2022,11,9,1.3
2022,11,10,1.17
2022,11,11,1.74
2022,11,12,1.32
2022,11,13,1.1
2022,11,14,1.3
2022,11,15,2.1
2022,11,16,1.35
2022,11,17,1.41
2022,11,18,1.47
2022,11,19,1.43
2022,11,20,1.34
2022,11,21,1.71
2022,11,22,1.12
2022,11,23,1.26
2022,11,24,1.17
2022,11,25,1.68
2022,11,26,1.15
2022,11,27,1.98
2022,11,28,1.32
2022,11,29,1.43
2022,11,30,2.29
2022,12,1,1.72
2022,12,2,1.49
2022,12,3,1.22
2022,12,4,2.12
2022,12,5,1.22
2022,12,6,1.63
2022,12,7,1.35
2022,12,8,1.16
2022,12,9,1.54
2022,12,10,1.43
2022,12,11,1.8
2022,12,12,1.29
2022,12,13,1.88
2022,12,14,1.77
2022,12,15,1.47
2022,12,16,2.2
2022,12,17,1.72
2022,12,18,1.43
2022,12,19,2.17
2022,12,20,1.61
2022,12,21,1.52
2022,12,22,1.44
2022,12,23,1.79
2022,12,24,2.01
2022,12,25,1.53
2022,12,26,1.47
2022,12,27,1.44
2022,12,28,1.52
2022,12,29,1.95
2022,12,30,1.76
2022,12,31,1.68
2023,1,1,1.73
2023,1,2,1.99
2023,1,3,1.83
2023,1,4,1.75
2023,1,5,1.32
2023,1,6,1.23
2023,1,7,2.1
2023,1,8,1.98
2023,1,9,1.27
2023,1,10,1.46
2023,1,11,1.78
2023,1,12,1.43
2023,1,13,1.55
2023,1,14,1.54
2023,1,15,1.94
2023,1,16,2.15
2023,1,17,1.6
2023,1,18,1.66
2023,1,19,1.5
2023,1,20,1.66
2023,1,21,1.48
2023,1,22,1.73
2023,1,23,2.28
2023,1,24,1.76
2023,1,25,1.49
2023,1,26,1.6
2023,1,27,2.05
2023,1,28,1.99
2023,1,29,1.81
2023,1,30,1.88
2023,1,31,2.22
2023,2,1,2.16
2023,2,2,1.77
2023,2,3,1.55
2023,2,4,2.49
2023,2,5,2.23
2023,2,6,2.46
2023,2,7,2.61
2023,2,8,1.91
2023,2,9,1.83
2023,2,10,2.14
2023,2,11,1.6
2023,2,12,1.45
2023,2,13,2.23
2023,2,14,2.26
2023,2,15,2.78
2023,2,16,2.54
2023,2,17,2.06
2023,2,18,1.89
2023,2,19,1.38
2023,2,20,1.42
2023,2,21,1.72
2023,2,22,1.6
2023,2,23,1.59
2023,2,24,1.62
2023,2,25,1.55
2023,2,26,1.53
2023,2,27,1.55
2023,2,28,1.45
2023,3,1,1.84
2023,3,2,2.05
2023,3,3,1.11
2023,3,4,1.65
2023,3,5,1.22
2023,3,6,1.48
2023,3,7,1.45
2023,3,8,1.24
2023,3,9,1.07
2023,3,10,1.25
2023,3,11,1.95
2023,3,12,1.58
2023,3,13,1.74
2023,3,14,1.45
2023,3,15,0.95
2023,3,16,1.24
2023,3,17,1.17
2023,3,18,1.39
2023,3,19,1.6
2023,3,20,1.8
2023,3,21,1.77
2023,3,22,1.18
2023,3,23,1.46
2023,3,24,1.09
2023,3,25,1.5
2023,3,26,1.2
2023,3,27,1.44
2023,3,28,1.6
2023,3,29,1.48
2023,3,30,2.03
2023,3,31,1.8
2023,4,1,1.73
2023,4,2,2.05
2023,4,3,1.83
2023,4,4,1.77
2023,4,5,1.14
2023,4,6,2.0
2023,4,7,2.17
2023,4,8,1.48
2023,4,9,1.67
2023,4,10,1.8
2023,4,11,1.69
2023,4,12,2.41
2023,4,13,1.63
2023,4,14,1.98
2023,4,15,1.43
2023,4,16,1.35
2023,4,17,1.98
2023,4,18,1.06
2023,4,19,1.66
2023,4,20,1.52
2023,4,21,2.87
2023,4,22,1.99
2023,4,23,1.52
2023,4,24,1.76
2023,4,25,1.29
2023,4,26,1.7
2023,4,27,1.17
2023,4,28,1.03
2023,4,29,2.2
2023,4,30,1.91
2023,5,1,1.7
2023,5,2,1.66
2023,5,3,1.71
2023,5,4,1.79
2023,5,5,1.98
2023,5,6,1.95
2023,5,7,1.93
2023,5,8,2.05
2023,5,9,2.3
2023,5,10,1.28
2023,5,11,1.93
2023,5,12,1.63
2023,5,13,2.57
2023,5,14,2.12
2023,5,15,1.98
2023,5,16,1.76
2023,5,17,1.55
2023,5,18,1.34
2023,5,19,1.59
2023,5,20,2.22
2023,5,21,1.71
2023,5,22,1.42
2023,5,23,1.27
2023,5,24,1.52
2023,5,25,1.02
2023,5,26,1.19
2023,5,27,1.8
2023,5,28,1.73
2023,5,29,1.36
2023,5,30,1.98
2023,5,31,1.09
2023,6,1,2.05
2023,6,2,2.03
2023,6,3,1.61
2023,6,4,1.63
2023,6,5,2.26
2023,6,6,1.77
2023,6,7,1.62
2023,6,8,1.84
2023,6,9,1.57
2023,6,10,2.09
2023,6,11,1.51
2023,6,12,1.62
2023,6,13,2.12
2023,6,14,2.14
2023,6,15,1.88
2023,6,16,2.2
2023,6,17,2.46
2023,6,18,2.31
2023,6,19,1.63
2023,6,20,1.53
2023,6,21,1.8
2023,6,22,1.95
2023,6,23,1.31
2023,6,24,0.88
2023,6,25,1.66
2023,6,26,2.04
2023,6,27,1.52
2023,6,28,1.96
2023,6,29,2.2
2023,6,30,3.15
2023,7,1,1.63
2023,7,2,1.5
2023,7,3,1.09
2023,7,4,1.47
2023,7,5,1.55
2023,7,6,2.09
2023,7,7,1.03
2023,7,8,1.44
2023,7,9,2.12
2023,7,10,1.58
2023,7,11,2.05
2023,7,12,1.31
2023,7,13,1.55
2023,7,14,1.94
2023,7,15,2.31
2023,7,16,1.78
2023,7,17,1.83
2023,7,18,2.68
2023,7,19,2.53
2023,7,20,2.12
2023,7,21,1.68
2023,7,22,2.47
2023,7,23,2.25
2023,7,24,2.29
2023,7,25,2.97
2023,7,26,1.2
2023,7,27,1.72
2023,7,28,1.59
2023,7,29,2.07
2023,7,30,1.97
2023,7,31,2.73
2023,8,1,2.55
2023,8,2,1.98
2023,8,3,1.8
2023,8,4,2.07
2023,8,5,1.84
2023,8,6,1.46
2023,8,7,1.85
2023,8,8,2.11
2023,8,9,1.45
2023,8,10,1.23
2023,8,11,2.02
2023,8,12,1.85
2023,8,13,2.73
2023,8,14,2.37
2023,8,15,2.07
2023,8,16,1.24
2023,8,17,1.21
2023,8,18,1.04
2023,8,19,1.54
2023,8,20,1.19
2023,8,21,0.88
2023,8,22,1.65
2023,8,23,1.31
2023,8,24,1.06
2023,8,25,1.2
2023,8,26,1.93
2023,8,27,1.67
2023,8,28,1.9
2023,8,29,2.51
2023,8,30,1.93
2023,8,31,1.59
2023,9,1,1.96
2023,9,2,1.68
2023,9,3,1.63
2023,9,4,2.4
2023,9,5,2.39
2023,9,6,2.12
2023,9,7,1.9
2023,9,8,1.98
2023,9,9,2.12
2023,9,10,1.48
2023,9,11,1.32
2023,9,12,1.58
2023,9,13,1.75
2023,9,14,1.45
2023,9,15,1.95
2023,9,16,1.65
2023,9,17,2.2
2023,9,18,2.08
2023,9,19,2.38
2023,9,20,2.71
2023,9,21,1.59
2023,9,22,1.43
2023,9,23,1.63
2023,9,24,1.56
2023,9,25,1.98
2023,9,26,1.14
2023,9,27,1.61
2023,9,28,1.45
2023,9,29,1.19
2023,9,30,2.77
2023,10,1,1.8
2023,10,2,1.59
2023,10,3,1.46
2023,10,4,1.45
2023,10,5,1.0
2023,10,6,0.9
2023,10,7,1.16
2023,10,8,1.41
2023,10,9,1.4
2023,10,10,1.8
2023,10,11,2.62
2023,10,12,1.52
2023,10,13,1.27
2023,10,14,1.37
2023,10,15,1.48
2023,10,16,1.29
2023,10,17,1.89
2023,10,18,2.16
2023,10,19,1.73
2023,10,20,2.2
2023,10,21,1.16
2023,10,22,1.19
2023,10,23,0.98
2023,10,24,1.55
2023,10,25,0.71
2023,10,26,1.48
2023,10,27,2.59
2023,10,28,2.41
2023,10,29,1.12
2023,10,30,0.86
2023,10,31,1.31
2023,11,1,1.75
2023,11,2,1.97
2023,11,3,1.53
2023,11,4,1.14
2023,11,5,1.42
2023,11,6,1.55
2023,11,7,1.23
2023,11,8,1.56
2023,11,9,1.67
2023,11,10,1.87
2023,11,11,2.06
2023,11,12,1.93
2023,11,13,1.31
2023,11,14,1.09
2023,11,15,1.66
2023,11,16,1.6
2023,11,17,0.92
2023,11,18,1.62
2023,11,19,1.47
2023,11,20,1.48
2023,11,21,1.12
2023,11,22,1.65
2023,11,23,1.6
2023,11,24,2.17
2023,11,25,2.48
2023,11,26,2.45
2023,11,27,2.14
2023,11,28,2.2
2023,11,29,1.9
2023,11,30,2.5
2023,12,1,1.96
2023,12,2,1.96
2023,12,3,1.88
2023,12,4,1.86
2023,12,5,2.12
2023,12,6,2.15
2023,12,7,1.86
2023,12,8,1.79
2023,12,9,2.05
2023,12,10,2.27
2023,12,11,1.77
2023,12,12,2.98
2023,12,13,1.63
2023,12,14,1.64
2023,12,15,1.91
2023,12,16,1.44
2023,12,17,1.95
2023,12,18,1.38
2023,12,19,1.38
2023,12,20,1.33
2023,12,21,1.88
2023,12,22,1.52
2023,12,23,1.38
2023,12,24,1.34
2023,12,25,1.61
2023,12,26,1.23
2023,12,27,1.45
2023,12,28,1.22
2023,12,29,1.59
2023,12,30,1.47
2023,12,31,1.61
